"","SYMBOL","EX","PRICE","SIZE","COND","CORR","G127"
"2008-01-04 10:41:08","XXX","N","190.01","50","F","0","0"
"2008-01-04 10:41:10","XXX","N","189.95","100","E","0","0"
"2008-01-04 10:41:21","XXX","N","190.01","50","E","0","0"
"2008-01-04 10:41:22","XXX","N","190.01","200","E","0","0"
"2008-01-04 10:41:24","XXX","N","190.015","400","E","0","0"
"2008-01-04 10:41:25","XXX","N","190.04","100","E","0","0"
"2008-01-04 10:41:28","XXX","N","190.02","50","E","0","0"
"2008-01-04 10:41:29","XXX","N","190.02","100","E","0","0"
"2008-01-04 10:41:32","XXX","N","190.02","200","E","0","0"
"2008-01-04 10:41:33","XXX","N","190.01","350","E","0","0"
"2008-01-04 10:41:38","XXX","N","190.01","50","E","0","0"
"2008-01-04 10:41:39","XXX","N","189.94","150","E","0","0"
"2008-01-04 10:41:40","XXX","N","189.94","150","E","0","0"
"2008-01-04 10:41:41","XXX","N","189.92","400","E","0","0"
"2008-01-04 10:41:44","XXX","N","189.83","50","E","0","0"
"2008-01-04 10:41:49","XXX","N","190.01","400","E","0","0"
"2008-01-04 10:41:51","XXX","N","190.05","100","E","0","0"
"2008-01-04 10:41:52","XXX","N","190.04","250","E","0","0"
"2008-01-04 10:41:53","XXX","N","190.04","50","E","0","0"
"2008-01-04 10:41:54","XXX","N","190.04","150","E","0","0"
"2008-01-04 10:41:55","XXX","N","190.06","50","E","0","0"
"2008-01-04 10:42:02","XXX","N","190.135","400","E","0","0"
"2008-01-04 10:42:04","XXX","N","190.13","300","E","0","0"
"2008-01-04 10:42:07","XXX","N","190.16","50","F","0","0"
"2008-01-04 10:42:09","XXX","N","190.11","150","E","0","0"
"2008-01-04 10:42:14","XXX","N","190.17","150","E","0","0"
"2008-01-04 10:42:17","XXX","N","190.16","50","E","0","0"
"2008-01-04 10:42:18","XXX","N","190.13","50","E","0","0"
"2008-01-04 10:42:25","XXX","N","190.345","200","E","0","0"
"2008-01-04 10:42:26","XXX","N","190.34","450","E","0","0"
"2008-01-04 10:42:27","XXX","N","190.25","100","E","0","0"
"2008-01-04 10:42:28","XXX","N","190.24","100","E","0","0"
"2008-01-04 10:42:29","XXX","N","190.18","350","E","0","0"
"2008-01-04 10:42:30","XXX","N","190.18","400","F","0","0"
"2008-01-04 10:42:32","XXX","N","190.11","300","E","0","0"
"2008-01-04 10:42:33","XXX","N","190.11","100","E","0","0"
"2008-01-04 10:42:34","XXX","N","190.11","250","E","0","0"
"2008-01-04 10:42:37","XXX","N","190.13","50","E","0","0"
"2008-01-04 10:42:38","XXX","N","190.11","50","E","0","0"
"2008-01-04 10:42:40","XXX","N","190.01","500","E","0","0"
"2008-01-04 10:42:47","XXX","N","189.85","100","E","0","0"
"2008-01-04 10:42:49","XXX","N","189.835","400","E","0","0"
"2008-01-04 10:42:52","XXX","N","189.775","100","E","0","0"
"2008-01-04 10:42:53","XXX","N","189.8","250","E","0","0"
"2008-01-04 10:42:54","XXX","N","189.85","50","E","0","0"
"2008-01-04 10:42:55","XXX","N","189.83","650","E","0","0"
"2008-01-04 10:42:56","XXX","N","189.81","200","F","0","0"
"2008-01-04 10:42:57","XXX","N","189.82","200","F","0","0"
"2008-01-04 10:42:58","XXX","N","189.82","250","F","0","0"
"2008-01-04 10:42:59","XXX","N","189.83","100","E","0","0"
"2008-01-04 10:43:01","XXX","N","189.83","100","E","0","0"
"2008-01-04 10:43:02","XXX","N","189.87","200","F","0","0"
"2008-01-04 10:43:03","XXX","N","189.87","450","E","0","0"
"2008-01-04 10:43:05","XXX","N","189.85","450","E","0","0"
"2008-01-04 10:43:06","XXX","N","189.85","200","E","0","0"
"2008-01-04 10:43:07","XXX","N","189.85","100","E","0","0"
"2008-01-04 10:43:08","XXX","N","189.85","50","E","0","0"
"2008-01-04 10:43:09","XXX","N","189.84","150","F","0","0"
"2008-01-04 10:43:10","XXX","N","189.83","200","E","0","0"
"2008-01-04 10:43:12","XXX","N","189.825","100","E","0","0"
"2008-01-04 10:43:13","XXX","N","189.83","100","E","0","0"
"2008-01-04 10:43:14","XXX","N","189.83","50","F","0","0"
"2008-01-04 10:43:15","XXX","N","189.83","450","E","0","0"
"2008-01-04 10:43:16","XXX","N","189.76","750","E","0","0"
"2008-01-04 10:43:17","XXX","N","189.88","150","E","0","0"
"2008-01-04 10:43:18","XXX","N","189.87","50","E","0","0"
"2008-01-04 10:43:19","XXX","N","189.88","50","F","0","0"
"2008-01-04 10:43:21","XXX","N","189.92","50","E","0","0"
"2008-01-04 10:43:23","XXX","N","189.85","600","E","0","0"
"2008-01-04 10:43:24","XXX","N","189.85","250","F","0","0"
"2008-01-04 10:43:25","XXX","N","189.84","250","F","0","0"
"2008-01-04 10:43:26","XXX","N","189.83","150","E","0","0"
"2008-01-04 10:43:27","XXX","N","189.85","50","E","0","0"
"2008-01-04 10:43:28","XXX","N","189.76","350","E","0","0"
"2008-01-04 10:43:30","XXX","N","189.76","100","E","0","0"
"2008-01-04 10:43:31","XXX","N","189.755","650","E","0","0"
"2008-01-04 10:43:32","XXX","N","189.82","250","F","0","0"
"2008-01-04 10:43:33","XXX","N","189.82","50","F","0","0"
"2008-01-04 10:43:34","XXX","N","189.78","100","F","0","0"
"2008-01-04 10:43:36","XXX","N","189.88","50","E","0","0"
"2008-01-04 10:43:38","XXX","N","189.82","100","E","0","0"
"2008-01-04 10:43:39","XXX","N","189.92","50","E","0","0"
"2008-01-04 10:43:40","XXX","N","189.92","50","E","0","0"
"2008-01-04 10:43:44","XXX","N","189.83","200","F","0","0"
"2008-01-04 10:43:46","XXX","N","189.83","100","F","0","0"
"2008-01-04 10:43:47","XXX","N","189.875","200","F","0","0"
"2008-01-04 10:43:49","XXX","N","189.875","100","F","0","0"
"2008-01-04 10:43:50","XXX","N","189.87","150","F","0","0"
"2008-01-04 10:43:53","XXX","N","189.83","150","F","0","0"
"2008-01-04 10:43:54","XXX","N","189.83","250","F","0","0"
"2008-01-04 10:43:55","XXX","N","189.87","200","F","0","0"
"2008-01-04 10:43:56","XXX","N","189.87","450","E","0","0"
"2008-01-04 10:44:00","XXX","N","189.82","150","F","0","0"
"2008-01-04 10:44:04","XXX","N","189.78","50","E","0","0"
"2008-01-04 10:44:06","XXX","N","189.83","50","E","0","0"
"2008-01-04 10:44:07","XXX","N","189.83","50","F","0","0"
"2008-01-04 10:44:10","XXX","N","189.88","500","F","0","0"
"2008-01-04 10:44:12","XXX","N","189.71","350","E","0","0"
"2008-01-04 10:44:13","XXX","N","189.78","100","E","0","0"
"2008-01-04 10:44:14","XXX","N","189.78","50","E","0","0"
"2008-01-04 10:44:19","XXX","N","189.87","50","E","0","0"
"2008-01-04 10:44:22","XXX","N","189.76","50","E","0","0"
"2008-01-04 10:44:25","XXX","N","189.76","50","E","0","0"
"2008-01-04 10:44:31","XXX","N","189.83","550","E","0","0"
"2008-01-04 10:44:35","XXX","N","189.71","100","E","0","0"
"2008-01-04 10:44:36","XXX","N","189.78","200","E","0","0"
"2008-01-04 10:44:37","XXX","N","189.78","100","E","0","0"
"2008-01-04 10:44:38","XXX","N","189.69","400","E","0","0"
"2008-01-04 10:44:39","XXX","N","189.69","50","F","0","0"
"2008-01-04 10:44:40","XXX","N","189.61","300","E","0","0"
"2008-01-04 10:44:42","XXX","N","189.57","250","E","0","0"
"2008-01-04 10:44:43","XXX","N","189.66","150","E","0","0"
"2008-01-04 10:44:44","XXX","N","189.685","100","E","0","0"
"2008-01-04 10:44:45","XXX","N","189.66","500","E","0","0"
"2008-01-04 10:44:46","XXX","N","189.71","400","F","0","0"
"2008-01-04 10:44:47","XXX","N","189.66","50","F","0","0"
"2008-01-04 10:44:48","XXX","N","189.66","250","F","0","0"
"2008-01-04 10:44:50","XXX","N","189.73","50","E","0","0"
"2008-01-04 10:44:52","XXX","N","189.61","50","E","0","0"
"2008-01-04 10:44:54","XXX","N","189.64","250","E","0","0"
"2008-01-04 10:44:55","XXX","N","189.61","50","E","0","0"
"2008-01-04 10:44:58","XXX","N","189.59","50","F","0","0"
"2008-01-04 10:44:59","XXX","N","189.58","200","E","0","0"
"2008-01-04 10:45:03","XXX","N","189.61","100","E","0","0"
"2008-01-04 10:45:04","XXX","N","189.61","500","F","0","0"
"2008-01-04 10:45:06","XXX","N","189.62","150","E","0","0"
"2008-01-04 10:45:13","XXX","N","189.56","50","E","0","0"
"2008-01-04 10:45:20","XXX","N","189.68","250","F","0","0"
"2008-01-04 10:45:28","XXX","N","189.75","100","E","0","0"
"2008-01-04 10:45:29","XXX","N","189.75","100","E","0","0"
"2008-01-04 10:45:30","XXX","N","189.66","200","E","0","0"
"2008-01-04 10:45:32","XXX","N","189.61","250","E","0","0"
"2008-01-04 10:45:33","XXX","N","189.59","550","E","0","0"
"2008-01-04 10:45:34","XXX","N","189.61","50","E","0","0"
"2008-01-04 10:45:37","XXX","N","189.61","50","E","0","0"
"2008-01-04 10:45:40","XXX","N","189.62","50","E","0","0"
"2008-01-04 10:45:41","XXX","N","189.62","50","E","0","0"
"2008-01-04 10:45:49","XXX","N","189.69","50","E","0","0"
"2008-01-04 10:45:50","XXX","N","189.68","300","F","0","0"
"2008-01-04 10:45:52","XXX","N","189.69","50","E","0","0"
"2008-01-04 10:45:53","XXX","N","189.71","50","E","0","0"
"2008-01-04 10:46:02","XXX","N","189.69","400","E","0","0"
"2008-01-04 10:46:03","XXX","N","189.68","200","E","0","0"
"2008-01-04 10:46:04","XXX","N","189.68","50","E","0","0"
"2008-01-04 10:46:05","XXX","N","189.66","50","E","0","0"
"2008-01-04 10:46:06","XXX","N","189.68","50","E","0","0"
"2008-01-04 10:46:09","XXX","N","189.66","150","F","0","0"
"2008-01-04 10:46:10","XXX","N","189.68","50","F","0","0"
"2008-01-04 10:46:14","XXX","N","189.61","100","E","0","0"
"2008-01-04 10:46:16","XXX","N","189.61","100","E","0","0"
"2008-01-04 10:46:18","XXX","N","189.61","50","E","0","0"
"2008-01-04 10:46:23","XXX","N","189.75","200","E","0","0"
"2008-01-04 10:46:26","XXX","N","189.75","50","E","0","0"
"2008-01-04 10:46:27","XXX","N","189.73","350","E","0","0"
"2008-01-04 10:46:28","XXX","N","189.75","50","E","0","0"
"2008-01-04 10:46:29","XXX","N","189.73","250","E","0","0"
"2008-01-04 10:46:35","XXX","N","189.7","700","E","0","0"
"2008-01-04 10:46:36","XXX","N","189.68","550","F","0","0"
"2008-01-04 10:46:37","XXX","N","189.66","50","F","0","0"
"2008-01-04 10:46:42","XXX","N","189.71","50","E","0","0"
"2008-01-04 10:46:43","XXX","N","189.69","300","F","0","0"
"2008-01-04 10:46:44","XXX","N","189.64","150","F","0","0"
"2008-01-04 10:46:52","XXX","N","189.59","600","E","0","0"
"2008-01-04 10:47:04","XXX","N","189.45","150","E","0","0"
"2008-01-04 10:47:06","XXX","N","189.45","50","E","0","0"
"2008-01-04 10:47:07","XXX","N","189.33","50","E","0","0"
"2008-01-04 10:47:08","XXX","N","189.3","350","E","0","0"
"2008-01-04 10:47:09","XXX","N","189.37","50","E","0","0"
"2008-01-04 10:47:11","XXX","N","189.23","50","E","0","0"
"2008-01-04 10:47:12","XXX","N","189.21","650","E","0","0"
"2008-01-04 10:47:15","XXX","N","189.04","250","E","0","0"
"2008-01-04 10:47:16","XXX","N","188.97","1550","E","0","0"
"2008-01-04 10:47:17","XXX","N","188.975","150","F","0","0"
"2008-01-04 10:47:18","XXX","N","188.95","150","E","0","0"
"2008-01-04 10:47:19","XXX","N","188.94","650","E","0","0"
"2008-01-04 10:47:21","XXX","N","188.915","650","E","0","0"
"2008-01-04 10:47:22","XXX","N","188.95","50","E","0","0"
"2008-01-04 10:47:24","XXX","N","188.93","100","E","0","0"
"2008-01-04 10:47:25","XXX","N","188.93","50","E","0","0"
"2008-01-04 10:47:30","XXX","N","188.93","500","E","0","0"
"2008-01-04 10:47:31","XXX","N","188.95","50","E","0","0"
"2008-01-04 10:47:35","XXX","N","189.21","100","E","0","0"
"2008-01-04 10:47:42","XXX","N","189.04","550","E","0","0"
"2008-01-04 10:47:43","XXX","N","189.12","50","E","0","0"
"2008-01-04 10:47:44","XXX","N","189.12","50","E","0","0"
"2008-01-04 10:47:45","XXX","N","189.08","500","E","0","0"
"2008-01-04 10:47:46","XXX","N","189.05","100","E","0","0"
"2008-01-04 10:47:50","XXX","N","189","100","E","0","0"
"2008-01-04 10:47:54","XXX","N","189.14","50","E","0","0"
"2008-01-04 10:47:55","XXX","N","189.14","150","F","0","0"
"2008-01-04 10:47:57","XXX","N","189.14","650","F","0","0"
"2008-01-04 10:47:58","XXX","N","189.16","200","E","0","0"
"2008-01-04 10:48:01","XXX","N","189.12","50","E","0","0"
"2008-01-04 10:48:04","XXX","N","189.1","100","E","0","0"
"2008-01-04 10:48:05","XXX","N","189.16","250","E","0","0"
"2008-01-04 10:48:07","XXX","N","189.245","1050","E","0","0"
"2008-01-04 10:48:14","XXX","N","189.1","200","E","0","0"
"2008-01-04 10:48:16","XXX","N","189.14","100","F","0","0"
"2008-01-04 10:48:17","XXX","N","189.13","500","E","0","0"
"2008-01-04 10:48:18","XXX","N","189.12","50","E","0","0"
"2008-01-04 10:48:19","XXX","N","189.14","50","E","0","0"
"2008-01-04 10:48:20","XXX","N","189.14","250","F","0","0"
"2008-01-04 10:48:21","XXX","N","189.14","200","F","0","0"
"2008-01-04 10:48:22","XXX","N","189.09","50","E","0","0"
"2008-01-04 10:48:23","XXX","N","189.05","100","E","0","0"
"2008-01-04 10:48:27","XXX","N","189.04","100","F","0","0"
"2008-01-04 10:48:28","XXX","N","189.11","1400","E","0","0"
"2008-01-04 10:48:29","XXX","N","189.11","300","E","0","0"
"2008-01-04 10:48:33","XXX","N","189.14","50","F","0","0"
"2008-01-04 10:48:36","XXX","N","189.05","250","E","0","0"
"2008-01-04 10:48:39","XXX","N","189.17","50","E","0","0"
"2008-01-04 10:48:44","XXX","N","189.14","50","E","0","0"
"2008-01-04 10:48:45","XXX","N","189.14","50","F","0","0"
"2008-01-04 10:48:46","XXX","N","189.16","50","F","0","0"
"2008-01-04 10:48:47","XXX","N","189.14","100","E","0","0"
"2008-01-04 10:48:50","XXX","N","189.165","150","F","0","0"
"2008-01-04 10:48:55","XXX","N","189.16","50","E","0","0"
"2008-01-04 10:48:56","XXX","N","189.19","50","E","0","0"
"2008-01-04 10:48:58","XXX","N","189.21","50","E","0","0"
"2008-01-04 10:48:59","XXX","N","189.19","250","E","0","0"
"2008-01-04 10:49:01","XXX","N","189.23","50","F","0","0"
"2008-01-04 10:49:03","XXX","N","189.16","50","E","0","0"
"2008-01-04 10:49:12","XXX","N","189.09","50","E","0","0"
"2008-01-04 10:49:13","XXX","N","189.24","1150","E","0","0"
"2008-01-04 10:49:14","XXX","N","189.26","50","E","0","0"
"2008-01-04 10:49:17","XXX","N","189.24","150","E","0","0"
"2008-01-04 10:49:19","XXX","N","189.26","50","E","0","0"
"2008-01-04 10:49:21","XXX","N","189.17","400","E","0","0"
"2008-01-04 10:49:22","XXX","N","189.15","250","E","0","0"
"2008-01-04 10:49:23","XXX","N","189.14","50","E","0","0"
"2008-01-04 10:49:25","XXX","N","189.07","50","E","0","0"
"2008-01-04 10:49:29","XXX","N","189","500","E","0","0"
"2008-01-04 10:49:32","XXX","N","189.1","300","E","0","0"
"2008-01-04 10:49:33","XXX","N","189.11","100","E","0","0"
"2008-01-04 10:49:34","XXX","N","189.25","100","F","0","0"
"2008-01-04 10:49:35","XXX","N","189.24","250","E","0","0"
"2008-01-04 10:49:39","XXX","N","189.28","1800","E","0","0"
"2008-01-04 10:49:40","XXX","N","189.23","1250","E","0","0"
"2008-01-04 10:49:43","XXX","N","189.26","300","E","0","0"
"2008-01-04 10:49:47","XXX","N","189.28","100","E","0","0"
"2008-01-04 10:49:48","XXX","N","189.24","500","E","0","0"
"2008-01-04 10:49:49","XXX","N","189.23","500","E","0","0"
"2008-01-04 10:49:51","XXX","N","189.28","50","E","0","0"
"2008-01-04 10:49:52","XXX","N","189.28","300","E","0","0"
"2008-01-04 10:49:53","XXX","N","189.21","200","E","0","0"
"2008-01-04 10:49:57","XXX","N","189.21","250","E","0","0"
"2008-01-04 10:49:58","XXX","N","189.235","250","E","0","0"
"2008-01-04 10:50:01","XXX","N","189.09","150","E","0","0"
"2008-01-04 10:50:02","XXX","N","189.07","450","E","0","0"
"2008-01-04 10:50:03","XXX","N","189.05","500","E","0","0"
"2008-01-04 10:50:04","XXX","N","189.07","450","F","0","0"
"2008-01-04 10:50:05","XXX","N","189.09","50","E","0","0"
"2008-01-04 10:50:06","XXX","N","189.14","500","E","0","0"
"2008-01-04 10:50:07","XXX","N","189.23","250","E","0","0"
"2008-01-04 10:50:08","XXX","N","189.235","100","E","0","0"
"2008-01-04 10:50:09","XXX","N","189.16","150","E","0","0"
"2008-01-04 10:50:12","XXX","N","189.08","100","E","0","0"
"2008-01-04 10:50:13","XXX","N","189.14","200","E","0","0"
"2008-01-04 10:50:14","XXX","N","189.14","650","E","0","0"
"2008-01-04 10:50:15","XXX","N","189.12","50","E","0","0"
"2008-01-04 10:50:18","XXX","N","189.14","100","E","0","0"
"2008-01-04 10:50:20","XXX","N","189.295","850","E","0","0"
"2008-01-04 10:50:21","XXX","N","189.19","200","E","0","0"
"2008-01-04 10:50:22","XXX","N","189.19","250","E","0","0"
"2008-01-04 10:50:23","XXX","N","189.155","150","E","0","0"
"2008-01-04 10:50:24","XXX","N","189.14","100","E","0","0"
"2008-01-04 10:50:25","XXX","N","189.115","200","E","0","0"
"2008-01-04 10:50:26","XXX","N","189.11","100","E","0","0"
"2008-01-04 10:50:31","XXX","N","189.11","300","E","0","0"
"2008-01-04 10:50:33","XXX","N","189.11","300","E","0","0"
"2008-01-04 10:50:34","XXX","N","189.11","150","E","0","0"
"2008-01-04 10:50:35","XXX","N","189.12","50","E","0","0"
"2008-01-04 10:50:39","XXX","N","189.05","150","E","0","0"
"2008-01-04 10:50:40","XXX","N","189.05","100","F","0","0"
"2008-01-04 10:50:41","XXX","N","189.045","350","E","0","0"
"2008-01-04 10:50:42","XXX","N","189.02","100","E","0","0"
"2008-01-04 10:50:46","XXX","N","188.93","250","F","0","0"
"2008-01-04 10:50:47","XXX","N","188.98","50","E","0","0"
"2008-01-04 10:50:49","XXX","N","188.85","100","E","0","0"
"2008-01-04 10:50:50","XXX","N","188.93","350","E","0","0"
"2008-01-04 10:50:51","XXX","N","188.85","500","E","0","0"
"2008-01-04 10:50:52","XXX","N","188.9","100","E","0","0"
"2008-01-04 10:50:54","XXX","N","188.93","350","E","0","0"
"2008-01-04 10:50:55","XXX","N","188.97","450","F","0","0"
"2008-01-04 10:50:56","XXX","N","188.97","150","F","0","0"
"2008-01-04 10:51:00","XXX","N","189.05","50","E","0","0"
"2008-01-04 10:51:01","XXX","N","189.11","50","E","0","0"
"2008-01-04 10:51:02","XXX","N","189.09","1650","E","0","0"
"2008-01-04 10:51:06","XXX","N","189","350","E","0","0"
"2008-01-04 10:51:07","XXX","N","189","250","E","0","0"
"2008-01-04 10:51:09","XXX","N","189.08","150","E","0","0"
"2008-01-04 10:51:10","XXX","N","189.115","250","E","0","0"
"2008-01-04 10:51:13","XXX","N","189.12","200","F","0","0"
"2008-01-04 10:51:15","XXX","N","189.14","350","E","0","0"
"2008-01-04 10:51:16","XXX","N","189.14","100","E","0","0"
"2008-01-04 10:51:17","XXX","N","189.155","200","E","0","0"
"2008-01-04 10:51:18","XXX","N","189.19","150","E","0","0"
"2008-01-04 10:51:19","XXX","N","189.23","300","E","0","0"
"2008-01-04 10:51:20","XXX","N","189.26","50","E","0","0"
"2008-01-04 10:51:21","XXX","N","189.26","350","E","0","0"
"2008-01-04 10:51:22","XXX","N","189.28","400","E","0","0"
"2008-01-04 10:51:23","XXX","N","189.28","100","E","0","0"
"2008-01-04 10:51:24","XXX","N","189.27","150","E","0","0"
"2008-01-04 10:51:27","XXX","N","189.3","350","E","0","0"
"2008-01-04 10:51:28","XXX","N","189.38","1000","E","0","0"
"2008-01-04 10:51:30","XXX","N","189.43","50","E","0","0"
"2008-01-04 10:51:31","XXX","N","189.43","100","E","0","0"
"2008-01-04 10:51:32","XXX","N","189.42","150","E","0","0"
"2008-01-04 10:51:33","XXX","N","189.41","950","F","0","0"
"2008-01-04 10:51:35","XXX","N","189.35","200","E","0","0"
"2008-01-04 10:51:36","XXX","N","189.24","450","F","0","0"
"2008-01-04 10:51:40","XXX","N","189.24","450","E","0","0"
"2008-01-04 10:51:41","XXX","N","189.245","300","F","0","0"
"2008-01-04 10:51:42","XXX","N","189.21","500","F","0","0"
"2008-01-04 10:51:44","XXX","N","189.21","200","E","0","0"
"2008-01-04 10:51:45","XXX","N","189.24","50","E","0","0"
"2008-01-04 10:51:46","XXX","N","189.19","550","E","0","0"
"2008-01-04 10:51:47","XXX","N","189.23","50","E","0","0"
"2008-01-04 10:51:49","XXX","N","189.28","550","F","0","0"
"2008-01-04 10:51:50","XXX","N","189.275","100","F","0","0"
"2008-01-04 10:51:51","XXX","N","189.31","50","E","0","0"
"2008-01-04 10:51:52","XXX","N","189.21","350","F","0","0"
"2008-01-04 10:51:56","XXX","N","189.2","200","E","0","0"
"2008-01-04 10:51:59","XXX","N","189.21","100","E","0","0"
"2008-01-04 10:52:01","XXX","N","189.19","200","E","0","0"
"2008-01-04 10:52:04","XXX","N","189.31","1250","E","0","0"
"2008-01-04 10:52:13","XXX","N","189.19","450","F","0","0"
"2008-01-04 10:52:18","XXX","N","189.26","50","E","0","0"
"2008-01-04 10:52:20","XXX","N","189.18","300","E","0","0"
"2008-01-04 10:52:21","XXX","N","189.17","50","E","0","0"
"2008-01-04 10:52:22","XXX","N","189.17","50","E","0","0"
"2008-01-04 10:52:23","XXX","N","189.2","100","E","0","0"
"2008-01-04 10:52:24","XXX","N","189.16","600","E","0","0"
"2008-01-04 10:52:26","XXX","N","189.23","100","E","0","0"
"2008-01-04 10:52:27","XXX","N","189.17","50","E","0","0"
"2008-01-04 10:52:29","XXX","N","189.255","150","E","0","0"
"2008-01-04 10:52:30","XXX","N","189.29","100","E","0","0"
"2008-01-04 10:52:31","XXX","N","189.24","100","F","0","0"
"2008-01-04 10:52:33","XXX","N","189.31","50","E","0","0"
"2008-01-04 10:52:36","XXX","N","189.29","250","E","0","0"
"2008-01-04 10:52:37","XXX","N","189.3","250","F","0","0"
"2008-01-04 10:52:42","XXX","N","189.31","100","F","0","0"
"2008-01-04 10:52:44","XXX","N","189.31","100","F","0","0"
"2008-01-04 10:52:49","XXX","N","189.21","550","F","0","0"
